ra,dec,total,valid,freq
56.0,56.0,120.0,15.0,0.125
56.0,57.0,121.0,24.0,0.19834710743801653
56.0,58.0,156.0,18.0,0.11538461538461539
56.0,59.0,126.0,24.0,0.19047619047619047
56.0,60.0,140.0,26.0,0.18571428571428572
56.0,61.0,126.0,26.0,0.20634920634920634
56.0,62.0,149.0,21.0,0.14093959731543623
56.0,63.0,141.0,24.0,0.1702127659574468
56.0,64.0,158.0,16.0,0.10126582278481013
56.0,65.0,134.0,20.0,0.14925373134328357
56.0,66.0,115.0,17.0,0.14782608695652175
56.0,67.0,133.0,22.0,0.16541353383458646
56.0,68.0,160.0,16.0,0.1
56.0,69.0,134.0,24.0,0.1791044776119403
56.0,70.0,97.0,15.0,0.15463917525773196
56.0,71.0,136.0,27.0,0.19852941176470587
56.0,72.0,131.0,18.0,0.13740458015267176
56.0,73.0,173.0,3.0,0.017341040462427744
56.0,74.0,105.0,18.0,0.17142857142857143
56.0,75.0,116.0,20.0,0.1724137931034483
56.0,76.0,120.0,23.0,0.19166666666666668
56.0,77.0,106.0,17.0,0.16037735849056603
56.0,78.0,121.0,20.0,0.1652892561983471
56.0,79.0,102.0,13.0,0.12745098039215685
56.0,80.0,86.0,21.0,0.2441860465116279
56.0,81.0,85.0,12.0,0.1411764705882353
56.0,82.0,112.0,15.0,0.13392857142857142
56.0,83.0,93.0,14.0,0.15053763440860216
56.0,84.0,61.0,13.0,0.21311475409836064
56.0,85.0,68.0,21.0,0.3088235294117647
56.0,86.0,51.0,19.0,0.37254901960784315
56.0,87.0,73.0,17.0,0.2328767123287671
56.0,88.0,47.0,14.0,0.2978723404255319
56.0,89.0,45.0,22.0,0.4888888888888889
56.0,90.0,51.0,15.0,0.29411764705882354
56.0,91.0,22.0,5.0,0.22727272727272727
56.0,92.0,41.0,12.0,0.2926829268292683
56.0,93.0,38.0,12.0,0.3157894736842105
56.0,94.0,46.0,22.0,0.4782608695652174
56.0,95.0,45.0,20.0,0.4444444444444444
56.0,96.0,22.0,9.0,0.4090909090909091
56.0,97.0,33.0,13.0,0.3939393939393939
56.0,98.0,8.0,7.0,0.875
56.0,99.0,4.0,0.0,0.0
57.0,0.0,1.0,0.0,0.0
57.0,1.0,2.0,0.0,0.0
57.0,2.0,1.0,0.0,0.0
57.0,3.0,4.0,0.0,0.0
57.0,4.0,2.0,0.0,0.0
57.0,5.0,1.0,0.0,0.0
57.0,6.0,1.0,0.0,0.0
57.0,7.0,1.0,0.0,0.0
57.0,8.0,1.0,0.0,0.0
57.0,9.0,1.0,0.0,0.0
57.0,10.0,2.0,0.0,0.0
57,11,0,0,0
57.0,12.0,9.0,0.0,0.0
57,13,0,0,0
57.0,14.0,2.0,0.0,0.0
57.0,15.0,2.0,0.0,0.0
57.0,16.0,3.0,0.0,0.0
57,17,0,0,0
57.0,18.0,1.0,0.0,0.0
57.0,19.0,1.0,0.0,0.0
57.0,20.0,1.0,0.0,0.0
57.0,21.0,33.0,10.0,0.30303030303030304
57.0,22.0,36.0,14.0,0.3888888888888889
57.0,23.0,52.0,7.0,0.1346153846153846
57.0,24.0,43.0,6.0,0.13953488372093023
57.0,25.0,138.0,5.0,0.036231884057971016
57.0,26.0,68.0,6.0,0.08823529411764706
57.0,27.0,3.0,0.0,0.0
57.0,28.0,2.0,0.0,0.0
57.0,29.0,4.0,0.0,0.0
57.0,30.0,45.0,0.0,0.0
57.0,31.0,151.0,2.0,0.013245033112582781
57.0,32.0,66.0,8.0,0.12121212121212122
57.0,33.0,45.0,4.0,0.08888888888888889
57.0,34.0,48.0,17.0,0.3541666666666667
57.0,35.0,43.0,13.0,0.3023255813953488
57.0,36.0,53.0,15.0,0.2830188679245283
57.0,37.0,59.0,17.0,0.288135593220339
57.0,38.0,58.0,11.0,0.1896551724137931
57.0,39.0,61.0,15.0,0.2459016393442623
57.0,40.0,54.0,11.0,0.2037037037037037
57.0,41.0,65.0,19.0,0.2923076923076923
57.0,42.0,50.0,7.0,0.14
57.0,43.0,74.0,18.0,0.24324324324324326
57.0,44.0,64.0,11.0,0.171875
57.0,45.0,63.0,17.0,0.2698412698412698
57.0,46.0,54.0,15.0,0.2777777777777778
57.0,47.0,62.0,21.0,0.3387096774193548
57.0,48.0,71.0,16.0,0.22535211267605634
57.0,49.0,79.0,14.0,0.17721518987341772
57.0,50.0,88.0,20.0,0.22727272727272727
57.0,51.0,82.0,15.0,0.18292682926829268
57.0,52.0,81.0,23.0,0.2839506172839506
57.0,53.0,103.0,22.0,0.21359223300970873
57.0,54.0,116.0,20.0,0.1724137931034483
57.0,55.0,107.0,23.0,0.21495327102803738
57.0,56.0,129.0,23.0,0.17829457364341086
57.0,57.0,134.0,27.0,0.20149253731343283
57.0,58.0,161.0,25.0,0.15527950310559005
57.0,59.0,125.0,18.0,0.144
57.0,60.0,162.0,21.0,0.12962962962962962
57.0,61.0,128.0,18.0,0.140625
57.0,62.0,168.0,27.0,0.16071428571428573
57.0,63.0,149.0,18.0,0.12080536912751678
57.0,64.0,135.0,32.0,0.23703703703703705
57.0,65.0,142.0,23.0,0.1619718309859155
57.0,66.0,128.0,17.0,0.1328125
57.0,67.0,146.0,29.0,0.19863013698630136
57.0,68.0,144.0,11.0,0.0763888888888889
57.0,69.0,151.0,26.0,0.17218543046357615
57.0,70.0,126.0,27.0,0.21428571428571427
57.0,71.0,109.0,24.0,0.22018348623853212
57.0,72.0,108.0,19.0,0.17592592592592593
57.0,73.0,154.0,3.0,0.01948051948051948
57.0,74.0,129.0,11.0,0.08527131782945736
57.0,75.0,120.0,17.0,0.14166666666666666
57.0,76.0,114.0,18.0,0.15789473684210525
57.0,77.0,122.0,19.0,0.1557377049180328
57.0,78.0,93.0,16.0,0.17204301075268819
57.0,79.0,89.0,18.0,0.20224719101123595
57.0,80.0,72.0,15.0,0.20833333333333334
57.0,81.0,80.0,20.0,0.25
57.0,82.0,90.0,17.0,0.18888888888888888
57.0,83.0,83.0,18.0,0.21686746987951808
57.0,84.0,73.0,23.0,0.3150684931506849
57.0,85.0,95.0,22.0,0.23157894736842105
57.0,86.0,70.0,23.0,0.32857142857142857
57.0,87.0,65.0,16.0,0.24615384615384617
57.0,88.0,68.0,25.0,0.36764705882352944
57.0,89.0,55.0,16.0,0.2909090909090909
57.0,90.0,51.0,21.0,0.4117647058823529
57.0,91.0,54.0,16.0,0.2962962962962963
57.0,92.0,46.0,12.0,0.2608695652173913
57.0,93.0,64.0,24.0,0.375
57.0,94.0,36.0,13.0,0.3611111111111111
57.0,95.0,55.0,26.0,0.4727272727272727
57.0,96.0,44.0,11.0,0.25
57.0,97.0,36.0,9.0,0.25
57.0,98.0,12.0,7.0,0.5833333333333334
57.0,99.0,2.0,0.0,0.0
58.0,0.0,1.0,0.0,0.0
58.0,1.0,2.0,0.0,0.0
58.0,2.0,1.0,0.0,0.0
58.0,3.0,1.0,0.0,0.0
58.0,4.0,1.0,0.0,0.0
58.0,5.0,2.0,1.0,0.5
58.0,6.0,2.0,0.0,0.0
58.0,7.0,1.0,0.0,0.0
58.0,8.0,1.0,0.0,0.0
58,9,0,0,0
58.0,10.0,1.0,0.0,0.0
58.0,11.0,2.0,0.0,0.0
58.0,12.0,4.0,0.0,0.0
58,13,0,0,0
58.0,14.0,3.0,0.0,0.0
58,15,0,0,0
58.0,16.0,4.0,0.0,0.0
58,17,0,0,0
58.0,18.0,4.0,0.0,0.0
58.0,19.0,3.0,0.0,0.0
58.0,20.0,1.0,0.0,0.0
58.0,21.0,28.0,4.0,0.14285714285714285
58.0,22.0,41.0,12.0,0.2926829268292683
58.0,23.0,31.0,6.0,0.1935483870967742
58.0,24.0,38.0,3.0,0.07894736842105263
58.0,25.0,131.0,1.0,0.007633587786259542
58.0,26.0,64.0,7.0,0.109375
58.0,27.0,4.0,0.0,0.0
58.0,28.0,4.0,0.0,0.0
58.0,29.0,25.0,0.0,0.0
58.0,30.0,46.0,0.0,0.0
58.0,31.0,156.0,7.0,0.04487179487179487
58.0,32.0,84.0,16.0,0.19047619047619047
58.0,33.0,49.0,16.0,0.32653061224489793
58.0,34.0,54.0,20.0,0.37037037037037035
58.0,35.0,63.0,19.0,0.30158730158730157
58.0,36.0,43.0,12.0,0.27906976744186046
58.0,37.0,40.0,8.0,0.2
58.0,38.0,64.0,18.0,0.28125
58.0,39.0,70.0,14.0,0.2
58.0,40.0,68.0,12.0,0.17647058823529413
58.0,41.0,61.0,10.0,0.16393442622950818
58.0,42.0,77.0,18.0,0.23376623376623376
58.0,43.0,63.0,13.0,0.20634920634920634
58.0,44.0,68.0,11.0,0.16176470588235295
58.0,45.0,85.0,14.0,0.16470588235294117
58.0,46.0,62.0,16.0,0.25806451612903225
58.0,47.0,87.0,19.0,0.21839080459770116
58.0,48.0,101.0,28.0,0.27722772277227725
58.0,49.0,81.0,19.0,0.2345679012345679
58.0,50.0,99.0,15.0,0.15151515151515152
58.0,51.0,84.0,19.0,0.2261904761904762
58.0,52.0,114.0,23.0,0.20175438596491227
58.0,53.0,93.0,17.0,0.1827956989247312
58.0,54.0,124.0,26.0,0.20967741935483872
58.0,55.0,119.0,36.0,0.3025210084033613
58.0,56.0,113.0,17.0,0.1504424778761062
58.0,57.0,139.0,27.0,0.19424460431654678
58.0,58.0,123.0,17.0,0.13821138211382114
58.0,59.0,144.0,25.0,0.1736111111111111
58.0,60.0,129.0,26.0,0.20155038759689922
58.0,61.0,148.0,24.0,0.16216216216216217
58.0,62.0,150.0,21.0,0.14
58.0,63.0,134.0,18.0,0.13432835820895522
58.0,64.0,132.0,15.0,0.11363636363636363
58.0,65.0,165.0,21.0,0.12727272727272726
58.0,66.0,155.0,17.0,0.10967741935483871
58.0,67.0,157.0,22.0,0.14012738853503184
58.0,68.0,123.0,19.0,0.15447154471544716
58.0,69.0,146.0,26.0,0.1780821917808219
58.0,70.0,156.0,17.0,0.10897435897435898
58.0,71.0,140.0,32.0,0.22857142857142856
58.0,72.0,143.0,28.0,0.1958041958041958
58.0,73.0,190.0,9.0,0.04736842105263158
58.0,74.0,112.0,15.0,0.13392857142857142
58.0,75.0,111.0,19.0,0.17117117117117117
58.0,76.0,103.0,23.0,0.22330097087378642
58.0,77.0,130.0,26.0,0.2
58.0,78.0,89.0,11.0,0.12359550561797752
58.0,79.0,111.0,16.0,0.14414414414414414
58.0,80.0,89.0,23.0,0.25842696629213485
58.0,81.0,63.0,11.0,0.1746031746031746
58.0,82.0,73.0,17.0,0.2328767123287671
58.0,83.0,63.0,24.0,0.38095238095238093
58.0,84.0,71.0,31.0,0.43661971830985913
58.0,85.0,62.0,19.0,0.3064516129032258
58.0,86.0,64.0,19.0,0.296875
58.0,87.0,70.0,15.0,0.21428571428571427
58.0,88.0,54.0,11.0,0.2037037037037037
58.0,89.0,53.0,15.0,0.2830188679245283
58.0,90.0,47.0,13.0,0.2765957446808511
58.0,91.0,34.0,16.0,0.47058823529411764
58.0,92.0,49.0,20.0,0.40816326530612246
58.0,93.0,39.0,17.0,0.4358974358974359
58.0,94.0,45.0,19.0,0.4222222222222222
58.0,95.0,34.0,10.0,0.29411764705882354
58.0,96.0,47.0,16.0,0.3404255319148936
58.0,97.0,38.0,7.0,0.18421052631578946
58.0,98.0,9.0,5.0,0.5555555555555556
58.0,99.0,2.0,0.0,0.0
59.0,0.0,1.0,0.0,0.0
59,1,0,0,0
59.0,2.0,4.0,0.0,0.0
59.0,3.0,2.0,0.0,0.0
59.0,4.0,3.0,0.0,0.0
59.0,5.0,2.0,0.0,0.0
59.0,6.0,2.0,0.0,0.0
59.0,7.0,2.0,0.0,0.0
59.0,8.0,3.0,0.0,0.0
59.0,9.0,1.0,0.0,0.0
59.0,10.0,1.0,0.0,0.0
59.0,11.0,1.0,0.0,0.0
59.0,12.0,2.0,0.0,0.0
59.0,13.0,4.0,0.0,0.0
59.0,14.0,1.0,0.0,0.0
59.0,15.0,1.0,0.0,0.0
59.0,16.0,2.0,0.0,0.0
59.0,17.0,2.0,0.0,0.0
59.0,18.0,1.0,0.0,0.0
59.0,19.0,1.0,0.0,0.0
59.0,20.0,1.0,0.0,0.0
59.0,21.0,27.0,3.0,0.1111111111111111
59.0,22.0,44.0,12.0,0.2727272727272727
59.0,23.0,26.0,4.0,0.15384615384615385
59.0,24.0,58.0,10.0,0.1724137931034483
59.0,25.0,107.0,1.0,0.009345794392523364
59.0,26.0,70.0,4.0,0.05714285714285714
59.0,27.0,1.0,0.0,0.0
59.0,28.0,5.0,0.0,0.0
59.0,29.0,60.0,4.0,0.06666666666666667
59.0,30.0,58.0,0.0,0.0
59.0,31.0,158.0,3.0,0.0189873417721519
59.0,32.0,78.0,4.0,0.05128205128205128
59.0,33.0,40.0,15.0,0.375
59.0,34.0,45.0,17.0,0.37777777777777777
59.0,35.0,54.0,15.0,0.2777777777777778
59.0,36.0,51.0,15.0,0.29411764705882354
59.0,37.0,43.0,14.0,0.32558139534883723
59.0,38.0,74.0,13.0,0.17567567567567569
59.0,39.0,59.0,12.0,0.2033898305084746
59.0,40.0,59.0,9.0,0.15254237288135594
59.0,41.0,67.0,10.0,0.14925373134328357
59.0,42.0,58.0,11.0,0.1896551724137931
59.0,43.0,63.0,15.0,0.23809523809523808
59.0,44.0,68.0,12.0,0.17647058823529413
59.0,45.0,65.0,19.0,0.2923076923076923
59.0,46.0,65.0,13.0,0.2
59.0,47.0,97.0,15.0,0.15463917525773196
59.0,48.0,73.0,26.0,0.3561643835616438
59.0,49.0,96.0,18.0,0.1875
59.0,50.0,92.0,19.0,0.20652173913043478
59.0,51.0,101.0,16.0,0.15841584158415842
59.0,52.0,127.0,22.0,0.1732283464566929
59.0,53.0,98.0,23.0,0.23469387755102042
59.0,54.0,76.0,16.0,0.21052631578947367
59.0,55.0,119.0,18.0,0.15126050420168066
59.0,56.0,124.0,16.0,0.12903225806451613
59.0,57.0,119.0,14.0,0.11764705882352941
59.0,58.0,127.0,20.0,0.15748031496062992
59.0,59.0,117.0,18.0,0.15384615384615385
59.0,60.0,123.0,18.0,0.14634146341463414
59.0,61.0,140.0,16.0,0.11428571428571428
59.0,62.0,153.0,22.0,0.1437908496732026
59.0,63.0,135.0,18.0,0.13333333333333333
59.0,64.0,168.0,14.0,0.08333333333333333
59.0,65.0,133.0,13.0,0.09774436090225563
59.0,66.0,166.0,13.0,0.0783132530120482
59.0,67.0,180.0,33.0,0.18333333333333332
59.0,68.0,160.0,29.0,0.18125
59.0,69.0,132.0,23.0,0.17424242424242425
59.0,70.0,100.0,23.0,0.23
59.0,71.0,127.0,25.0,0.1968503937007874
59.0,72.0,120.0,16.0,0.13333333333333333
59.0,73.0,153.0,8.0,0.05228758169934641
59.0,74.0,103.0,26.0,0.2524271844660194
59.0,75.0,110.0,27.0,0.24545454545454545
59.0,76.0,77.0,21.0,0.2727272727272727
59.0,77.0,113.0,14.0,0.12389380530973451
59.0,78.0,96.0,16.0,0.16666666666666666
59.0,79.0,94.0,25.0,0.26595744680851063
59.0,80.0,79.0,26.0,0.3291139240506329
59.0,81.0,91.0,23.0,0.25274725274725274
59.0,82.0,83.0,25.0,0.30120481927710846
59.0,83.0,60.0,21.0,0.35
59.0,84.0,74.0,19.0,0.25675675675675674
59.0,85.0,79.0,24.0,0.3037974683544304
59.0,86.0,54.0,21.0,0.3888888888888889
59.0,87.0,43.0,10.0,0.23255813953488372
59.0,88.0,46.0,5.0,0.10869565217391304
59.0,89.0,28.0,16.0,0.5714285714285714
59.0,90.0,47.0,16.0,0.3404255319148936
59.0,91.0,29.0,12.0,0.41379310344827586
59.0,92.0,51.0,15.0,0.29411764705882354
59.0,93.0,35.0,10.0,0.2857142857142857
59.0,94.0,47.0,17.0,0.3617021276595745
59.0,95.0,48.0,15.0,0.3125
59.0,96.0,49.0,11.0,0.22448979591836735
59.0,97.0,43.0,6.0,0.13953488372093023
59.0,98.0,8.0,1.0,0.125
59.0,99.0,1.0,0.0,0.0
60.0,0.0,1.0,0.0,0.0
60.0,1.0,2.0,0.0,0.0
60,2,0,0,0
60.0,3.0,3.0,0.0,0.0
60.0,4.0,2.0,0.0,0.0
60.0,5.0,1.0,0.0,0.0
60.0,6.0,2.0,0.0,0.0
60,7,0,0,0
60.0,8.0,1.0,0.0,0.0
60.0,9.0,1.0,0.0,0.0
60,10,0,0,0
60.0,11.0,3.0,0.0,0.0
60.0,12.0,3.0,0.0,0.0
60,13,0,0,0
60.0,14.0,2.0,0.0,0.0
60.0,15.0,1.0,0.0,0.0
60.0,16.0,2.0,0.0,0.0
60,17,0,0,0
60.0,18.0,3.0,0.0,0.0
60.0,19.0,2.0,0.0,0.0
60.0,20.0,1.0,0.0,0.0
60.0,21.0,46.0,8.0,0.17391304347826086
60.0,22.0,35.0,9.0,0.2571428571428571
60.0,23.0,27.0,9.0,0.3333333333333333
60.0,24.0,33.0,8.0,0.24242424242424243
60.0,25.0,76.0,2.0,0.02631578947368421
60.0,26.0,53.0,1.0,0.018867924528301886
60.0,27.0,1.0,0.0,0.0
60.0,28.0,2.0,0.0,0.0
60.0,29.0,53.0,4.0,0.07547169811320754
60.0,30.0,81.0,3.0,0.037037037037037035
60.0,31.0,159.0,1.0,0.006289308176100629
60.0,32.0,78.0,10.0,0.1282051282051282
60.0,33.0,43.0,7.0,0.16279069767441862
60.0,34.0,50.0,12.0,0.24
60.0,35.0,55.0,15.0,0.2727272727272727
60.0,36.0,52.0,21.0,0.40384615384615385
60.0,37.0,61.0,8.0,0.13114754098360656
60.0,38.0,47.0,9.0,0.19148936170212766
60.0,39.0,54.0,5.0,0.09259259259259259
60.0,40.0,60.0,19.0,0.31666666666666665
60.0,41.0,67.0,16.0,0.23880597014925373
60.0,42.0,67.0,12.0,0.1791044776119403
60.0,43.0,89.0,20.0,0.2247191011235955
60.0,44.0,72.0,15.0,0.20833333333333334
60.0,45.0,75.0,23.0,0.30666666666666664
60.0,46.0,75.0,11.0,0.14666666666666667
60.0,47.0,65.0,18.0,0.27692307692307694
60.0,48.0,39.0,10.0,0.2564102564102564
60.0,49.0,93.0,15.0,0.16129032258064516
60.0,50.0,83.0,19.0,0.2289156626506024
60.0,51.0,79.0,15.0,0.189873417721519
60.0,52.0,109.0,20.0,0.1834862385321101
60.0,53.0,109.0,25.0,0.22935779816513763
60.0,54.0,104.0,21.0,0.20192307692307693
60.0,55.0,113.0,22.0,0.19469026548672566
60.0,56.0,128.0,13.0,0.1015625
60.0,57.0,109.0,13.0,0.11926605504587157
60.0,58.0,132.0,14.0,0.10606060606060606
60.0,59.0,125.0,23.0,0.184
60.0,60.0,157.0,25.0,0.1592356687898089
60.0,61.0,149.0,17.0,0.11409395973154363
60.0,62.0,120.0,15.0,0.125
60.0,63.0,151.0,18.0,0.11920529801324503
60.0,64.0,149.0,19.0,0.12751677852348994
60.0,65.0,119.0,8.0,0.06722689075630252
60.0,66.0,115.0,13.0,0.11304347826086956
60.0,67.0,162.0,25.0,0.15432098765432098
60.0,68.0,141.0,21.0,0.14893617021276595
60.0,69.0,128.0,25.0,0.1953125
60.0,70.0,117.0,30.0,0.2564102564102564
60.0,71.0,108.0,24.0,0.2222222222222222
60.0,72.0,125.0,14.0,0.112
60.0,73.0,150.0,8.0,0.05333333333333334
60.0,74.0,130.0,25.0,0.19230769230769232
60.0,75.0,130.0,21.0,0.16153846153846155
60.0,76.0,83.0,17.0,0.20481927710843373
60.0,77.0,90.0,12.0,0.13333333333333333
60.0,78.0,79.0,23.0,0.2911392405063291
60.0,79.0,65.0,19.0,0.2923076923076923
60.0,80.0,83.0,18.0,0.21686746987951808
60.0,81.0,77.0,25.0,0.3246753246753247
60.0,82.0,75.0,20.0,0.26666666666666666
60.0,83.0,74.0,28.0,0.3783783783783784
60.0,84.0,38.0,8.0,0.21052631578947367
60.0,85.0,39.0,15.0,0.38461538461538464
60.0,86.0,59.0,17.0,0.288135593220339
60.0,87.0,61.0,18.0,0.29508196721311475
60.0,88.0,58.0,15.0,0.25862068965517243
60.0,89.0,51.0,18.0,0.35294117647058826
60.0,90.0,37.0,14.0,0.3783783783783784
60.0,91.0,64.0,28.0,0.4375
60.0,92.0,29.0,13.0,0.4482758620689655
60.0,93.0,43.0,12.0,0.27906976744186046
60.0,94.0,46.0,21.0,0.45652173913043476
60.0,95.0,41.0,25.0,0.6097560975609756
60.0,96.0,36.0,8.0,0.2222222222222222
60.0,97.0,40.0,6.0,0.15
60.0,98.0,11.0,7.0,0.6363636363636364
60.0,99.0,1.0,0.0,0.0
61,0,0,0,0
61,1,0,0,0
61.0,2.0,2.0,0.0,0.0
61.0,3.0,2.0,0.0,0.0
61.0,4.0,4.0,0.0,0.0
61.0,5.0,3.0,0.0,0.0
61,6,0,0,0
61,7,0,0,0
61.0,8.0,1.0,0.0,0.0
61,9,0,0,0
61.0,10.0,5.0,0.0,0.0
61.0,11.0,1.0,0.0,0.0
61.0,12.0,1.0,0.0,0.0
61.0,13.0,1.0,0.0,0.0
61.0,14.0,7.0,0.0,0.0
61.0,15.0,2.0,0.0,0.0
61.0,16.0,1.0,0.0,0.0
61,17,0,0,0
61,18,0,0,0
61.0,19.0,1.0,0.0,0.0
61.0,20.0,3.0,0.0,0.0
61.0,21.0,30.0,5.0,0.16666666666666666
61.0,22.0,42.0,12.0,0.2857142857142857
61.0,23.0,46.0,10.0,0.21739130434782608
61.0,24.0,46.0,11.0,0.2391304347826087
61.0,25.0,78.0,1.0,0.01282051282051282
61.0,26.0,50.0,3.0,0.06
61.0,27.0,3.0,0.0,0.0
61.0,28.0,1.0,0.0,0.0
61.0,29.0,64.0,2.0,0.03125
61.0,30.0,84.0,6.0,0.07142857142857142
61.0,31.0,154.0,8.0,0.05194805194805195
61.0,32.0,85.0,9.0,0.10588235294117647
61.0,33.0,66.0,12.0,0.18181818181818182
61.0,34.0,48.0,17.0,0.3541666666666667
61.0,35.0,42.0,11.0,0.2619047619047619
61.0,36.0,56.0,19.0,0.3392857142857143
61.0,37.0,72.0,17.0,0.2361111111111111
61.0,38.0,52.0,11.0,0.21153846153846154
61.0,39.0,66.0,9.0,0.13636363636363635
61.0,40.0,58.0,15.0,0.25862068965517243
61.0,41.0,74.0,14.0,0.1891891891891892
61.0,42.0,65.0,8.0,0.12307692307692308
61.0,43.0,69.0,22.0,0.3188405797101449
61.0,44.0,81.0,20.0,0.24691358024691357
61.0,45.0,75.0,25.0,0.3333333333333333
61.0,46.0,71.0,18.0,0.2535211267605634
61.0,47.0,58.0,13.0,0.22413793103448276
61.0,48.0,91.0,24.0,0.26373626373626374
61.0,49.0,76.0,20.0,0.2631578947368421
61.0,50.0,90.0,35.0,0.3888888888888889
61.0,51.0,87.0,13.0,0.14942528735632185
61.0,52.0,105.0,21.0,0.2
61.0,53.0,139.0,20.0,0.14388489208633093
61.0,54.0,110.0,24.0,0.21818181818181817
61.0,55.0,138.0,25.0,0.18115942028985507
61.0,56.0,112.0,19.0,0.16964285714285715
61.0,57.0,143.0,23.0,0.16083916083916083
61.0,58.0,112.0,15.0,0.13392857142857142
61.0,59.0,149.0,26.0,0.174496644295302
61.0,60.0,158.0,28.0,0.17721518987341772
61.0,61.0,150.0,22.0,0.14666666666666667
61.0,62.0,133.0,23.0,0.17293233082706766
61.0,63.0,166.0,22.0,0.13253012048192772
61.0,64.0,158.0,27.0,0.17088607594936708
61.0,65.0,137.0,13.0,0.0948905109489051
61.0,66.0,160.0,20.0,0.125
61.0,67.0,160.0,19.0,0.11875
61.0,68.0,138.0,32.0,0.2318840579710145
61.0,69.0,126.0,26.0,0.20634920634920634
61.0,70.0,142.0,21.0,0.14788732394366197
61.0,71.0,144.0,34.0,0.2361111111111111
61.0,72.0,123.0,16.0,0.13008130081300814
61.0,73.0,168.0,6.0,0.03571428571428571
61.0,74.0,125.0,25.0,0.2
61.0,75.0,104.0,19.0,0.18269230769230768
61.0,76.0,98.0,14.0,0.14285714285714285
61.0,77.0,91.0,16.0,0.17582417582417584
61.0,78.0,87.0,26.0,0.2988505747126437
61.0,79.0,96.0,31.0,0.3229166666666667
61.0,80.0,84.0,20.0,0.23809523809523808
61.0,81.0,75.0,22.0,0.29333333333333333
61.0,82.0,75.0,18.0,0.24
61.0,83.0,72.0,20.0,0.2777777777777778
61.0,84.0,51.0,24.0,0.47058823529411764
61.0,85.0,55.0,23.0,0.41818181818181815
61.0,86.0,59.0,17.0,0.288135593220339
61.0,87.0,52.0,19.0,0.36538461538461536
61.0,88.0,49.0,12.0,0.24489795918367346
61.0,89.0,46.0,15.0,0.32608695652173914
61.0,90.0,51.0,19.0,0.37254901960784315
61.0,91.0,69.0,23.0,0.3333333333333333
61.0,92.0,39.0,17.0,0.4358974358974359
61.0,93.0,42.0,16.0,0.38095238095238093
61.0,94.0,33.0,12.0,0.36363636363636365
61.0,95.0,44.0,15.0,0.3409090909090909
61.0,96.0,57.0,15.0,0.2631578947368421
61.0,97.0,29.0,6.0,0.20689655172413793
61.0,98.0,13.0,4.0,0.3076923076923077
61.0,99.0,2.0,0.0,0.0
62.0,0.0,1.0,0.0,0.0
62.0,1.0,2.0,0.0,0.0
62.0,2.0,1.0,0.0,0.0
62.0,3.0,3.0,0.0,0.0
62,4,0,0,0
62.0,5.0,1.0,0.0,0.0
62.0,6.0,2.0,0.0,0.0
62.0,7.0,2.0,0.0,0.0
62,8,0,0,0
62.0,9.0,1.0,0.0,0.0
62.0,10.0,2.0,0.0,0.0
62.0,11.0,1.0,0.0,0.0
62.0,12.0,2.0,0.0,0.0
62.0,13.0,2.0,0.0,0.0
62.0,14.0,3.0,0.0,0.0
62.0,15.0,1.0,0.0,0.0
62.0,16.0,3.0,0.0,0.0
62.0,17.0,2.0,0.0,0.0
62.0,18.0,4.0,0.0,0.0
62.0,19.0,3.0,0.0,0.0
62.0,20.0,1.0,0.0,0.0
62.0,21.0,33.0,8.0,0.24242424242424243
62.0,22.0,34.0,9.0,0.2647058823529412
62.0,23.0,45.0,10.0,0.2222222222222222
62.0,24.0,47.0,3.0,0.06382978723404255
62.0,25.0,83.0,2.0,0.024096385542168676
62.0,26.0,46.0,5.0,0.10869565217391304
62.0,27.0,4.0,1.0,0.25
62.0,28.0,4.0,0.0,0.0
62.0,29.0,47.0,3.0,0.06382978723404255
62.0,30.0,106.0,6.0,0.05660377358490566
62.0,31.0,161.0,3.0,0.018633540372670808
62.0,32.0,66.0,8.0,0.12121212121212122
62.0,33.0,49.0,12.0,0.24489795918367346
62.0,34.0,31.0,7.0,0.22580645161290322
62.0,35.0,34.0,7.0,0.20588235294117646
62.0,36.0,57.0,11.0,0.19298245614035087
62.0,37.0,58.0,7.0,0.1206896551724138
62.0,38.0,41.0,9.0,0.21951219512195122
62.0,39.0,73.0,15.0,0.2054794520547945
62.0,40.0,65.0,11.0,0.16923076923076924
62.0,41.0,61.0,11.0,0.18032786885245902
62.0,42.0,69.0,15.0,0.21739130434782608
62.0,43.0,58.0,12.0,0.20689655172413793
62.0,44.0,68.0,8.0,0.11764705882352941
62.0,45.0,61.0,12.0,0.19672131147540983
62.0,46.0,52.0,14.0,0.2692307692307692
62.0,47.0,61.0,15.0,0.2459016393442623
62.0,48.0,86.0,20.0,0.23255813953488372
62.0,49.0,99.0,31.0,0.31313131313131315
62.0,50.0,109.0,14.0,0.12844036697247707
62.0,51.0,96.0,16.0,0.16666666666666666
62.0,52.0,76.0,17.0,0.2236842105263158
62.0,53.0,95.0,12.0,0.12631578947368421
62.0,54.0,98.0,20.0,0.20408163265306123
62.0,55.0,88.0,15.0,0.17045454545454544
62.0,56.0,138.0,24.0,0.17391304347826086
62.0,57.0,110.0,25.0,0.22727272727272727
62.0,58.0,132.0,16.0,0.12121212121212122
62.0,59.0,119.0,10.0,0.08403361344537816
62.0,60.0,139.0,27.0,0.19424460431654678
